CASCADE_ID,HRU_UP_ID,CASCADE_TYPE_UP,UP_ROW,UP_COL,UP_X,UP_Y,HRU_DOWN_ID,CASCADE_TYPE_DOWN,DOWN_ROW,DOWN_COL,DOWN_X,DOWN_Y,CASC_PCT,HRU_STRM_SEG_DOWN,HRU_RCH_DOWN
      1029,      2513,1,        32,        64,   220077.7968750000,  4370354.0000000000,      2512,1,        32,        63,   219987.7968750000,  4370354.0000000000,0.500000000000,         0,         0
      1030,      2517,1,        32,        68,   220437.7968750000,  4370354.0000000000,      2596,1,        33,        68,   220437.7968750000,  4370264.0000000000,0.500000000000,         0,         0
      1031,      2517,1,        32,        68,   220437.7968750000,  4370354.0000000000,      2518,1,        32,        69,   220527.7968750000,  4370354.0000000000,0.500000000000,         0,         0
      1032,      2592,1,        33,        64,   220077.7968750000,  4370264.0000000000,      2671,1,        34,        64,   220077.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      1033,      2592,1,        33,        64,   220077.7968750000,  4370264.0000000000,      2591,1,        33,        63,   219987.7968750000,  4370264.0000000000,0.500000000000,         0,         0
      1034,      2596,1,        33,        68,   220437.7968750000,  4370264.0000000000,      2675,1,        34,        68,   220437.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      1035,      2596,1,        33,        68,   220437.7968750000,  4370264.0000000000,      2597,1,        33,        69,   220527.7968750000,  4370264.0000000000,0.500000000000,         0,         0
      1036,      2600,1,        33,        72,   220797.7968750000,  4370264.0000000000,      2679,1,        34,        72,   220797.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      1037,      2600,1,        33,        72,   220797.7968750000,  4370264.0000000000,      2599,1,        33,        71,   220707.7968750000,  4370264.0000000000,0.500000000000,         0,         0
      1038,      2624,1,        34,        17,   215847.7968750000,  4370174.0000000000,      2625,1,        34,        18,   215937.7968750000,  4370174.0000000000,1.000000000000,         0,         0
      1039,      2625,1,        34,        18,   215937.7968750000,  4370174.0000000000,      2704,1,        35,        18,   215937.7968750000,  4370084.0000000000,0.500000000000,         0,         0
      1040,      2625,1,        34,        18,   215937.7968750000,  4370174.0000000000,      2626,1,        34,        19,   216027.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      1041,      2626,1,        34,        19,   216027.7968750000,  4370174.0000000000,      2705,1,        35,        19,   216027.7968750000,  4370084.0000000000,0.500000000000,         0,         0
      1042,      2626,1,        34,        19,   216027.7968750000,  4370174.0000000000,      2627,1,        34,        20,   216117.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      1043,      2627,1,        34,        20,   216117.7968750000,  4370174.0000000000,      2706,1,        35,        20,   216117.7968750000,  4370084.0000000000,0.500000000000,         0,         0
      1044,      2627,1,        34,        20,   216117.7968750000,  4370174.0000000000,      2628,1,        34,        21,   216207.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      1045,      2628,1,        34,        21,   216207.7968750000,  4370174.0000000000,      2707,1,        35,        21,   216207.7968750000,  4370084.0000000000,0.500000000000,         0,         0
      1046,      2628,1,        34,        21,   216207.7968750000,  4370174.0000000000,      2629,1,        34,        22,   216297.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      1047,      2629,1,        34,        22,   216297.7968750000,  4370174.0000000000,      2708,1,        35,        22,   216297.7968750000,  4370084.0000000000,0.500000000000,         0,         0
      1048,      2629,1,        34,        22,   216297.7968750000,  4370174.0000000000,      2630,1,        34,        23,   216387.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      1049,      2659,1,        34,        52,   218997.7968750000,  4370174.0000000000,      2580,1,        33,        52,   218997.7968750000,  4370264.0000000000,0.333333343267,         0,         0
      1050,      2659,1,        34,        52,   218997.7968750000,  4370174.0000000000,      2738,1,        35,        52,   218997.7968750000,  4370084.0000000000,0.333333343267,         0,         0
      1051,      2659,1,        34,        52,   218997.7968750000,  4370174.0000000000,      2660,1,        34,        53,   219087.7968750000,  4370174.0000000000,0.333333343267,         0,         0
      1052,      2671,1,        34,        64,   220077.7968750000,  4370174.0000000000,      2750,1,        35,        64,   220077.7968750000,  4370084.0000000000,0.500000000000,         0,         0
      1053,      2671,1,        34,        64,   220077.7968750000,  4370174.0000000000,      2670,1,        34,        63,   219987.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      1054,      2679,1,        34,        72,   220797.7968750000,  4370174.0000000000,      2758,1,        35,        72,   220797.7968750000,  4370084.0000000000,0.500000000000,         0,         0
      1055,      2679,1,        34,        72,   220797.7968750000,  4370174.0000000000,      2678,1,        34,        71,   220707.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      1056,      2704,1,        35,        18,   215937.7968750000,  4370084.0000000000,      2783,1,        36,        18,   215937.7968750000,  4369994.0000000000,0.500000000000,         0,         0
      1057,      2704,1,        35,        18,   215937.7968750000,  4370084.0000000000,      2705,1,        35,        19,   216027.7968750000,  4370084.0000000000,0.500000000000,         0,         0
      1058,      2705,1,        35,        19,   216027.7968750000,  4370084.0000000000,      2784,1,        36,        19,   216027.7968750000,  4369994.0000000000,0.500000000000,         0,         0
      1059,      2705,1,        35,        19,   216027.7968750000,  4370084.0000000000,      2706,1,        35,        20,   216117.7968750000,  4370084.0000000000,0.500000000000,         0,         0
      1060,      2706,1,        35,        20,   216117.7968750000,  4370084.0000000000,      2785,1,        36,        20,   216117.7968750000,  4369994.0000000000,0.500000000000,         0,         0
      1061,      2706,1,        35,        20,   216117.7968750000,  4370084.0000000000,      2707,1,        35,        21,   216207.7968750000,  4370084.0000000000,0.500000000000,         0,         0
      1062,      2707,1,        35,        21,   216207.7968750000,  4370084.0000000000,      2786,1,        36,        21,   216207.7968750000,  4369994.0000000000,0.500000000000,         0,         0
      1063,      2707,1,        35,        21,   216207.7968750000,  4370084.0000000000,      2708,1,        35,        22,   216297.7968750000,  4370084.0000000000,0.500000000000,         0,         0
      1064,      2708,1,        35,        22,   216297.7968750000,  4370084.0000000000,      2787,1,        36,        22,   216297.7968750000,  4369994.0000000000,0.500000000000,         0,         0
      1065,      2708,1,        35,        22,   216297.7968750000,  4370084.0000000000,      2709,1,        35,        23,   216387.7968750000,  4370084.0000000000,0.500000000000,         0,         0
      1066,      2709,1,        35,        23,   216387.7968750000,  4370084.0000000000,      2630,1,        34,        23,   216387.7968750000,  4370174.0000000000,0.333333343267,         0,         0
      1067,      2709,1,        35,        23,   216387.7968750000,  4370084.0000000000,      2788,1,        36,        23,   216387.7968750000,  4369994.0000000000,0.333333343267,         0,         0
      1068,      2709,1,        35,        23,   216387.7968750000,  4370084.0000000000,      2710,1,        35,        24,   216477.7968750000,  4370084.0000000000,0.333333343267,         0,         0
      1069,      2727,1,        35,        41,   218007.7968750000,  4370084.0000000000,      2648,1,        34,        41,   218007.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      1070,      2727,1,        35,        41,   218007.7968750000,  4370084.0000000000,      2728,1,        35,        42,   218097.7968750000,  4370084.0000000000,0.500000000000,         0,         0
      1071,      2728,1,        35,        42,   218097.7968750000,  4370084.0000000000,      2649,1,        34,        42,   218097.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      1072,      2728,1,        35,        42,   218097.7968750000,  4370084.0000000000,      2729,1,        35,        43,   218187.7968750000,  4370084.0000000000,0.500000000000,         0,         0
      1073,      2729,1,        35,        43,   218187.7968750000,  4370084.0000000000,      2650,1,        34,        43,   218187.7968750000,  4370174.0000000000,0.500000000000,         0,         0
      1074,      2729,1,        35,        43,   218187.7968750000,  4370084.0000000000,      2730,1,        35,        44,   218277.7968750000,  4370084.0000000000,0.500000000000,         0,         0
